hostname,sy_pnum,st_rad,st_mass
Kepler-730,2,1.37525,1
Kepler-730,2,1.37525,1
Kepler-730,2,1.01,1
Kepler-730,2,1.302,NA
Kepler-730,2,1.13,1.157
Kepler-730,2,1.411,1.047
Kepler-730,2,1.13,1.157
Kepler-730,2,1.37525,1
Kepler-730,2,1.13,1.157
Kepler-730,2,1.107,1.159
Kepler-730,2,1.37525,1
Kepler-730,2,1.411,1.047
Kepler-731,1,1.047,1.149
Kepler-731,1,1.047,1.149
Kepler-731,1,1.06,1.03
Kepler-731,1,0.89,0.997
Kepler-731,1,1.05268,NA
Kepler-731,1,1.05268,1.03
Kepler-731,1,1.047,1.149
Kepler-731,1,1.05268,1.03
Kepler-731,1,1.046,1.153
Kepler-731,1,1.05268,1.03
Kepler-731,1,0.991,NA
Kepler-732,2,0.458,0.491
Kepler-732,2,0.526,NA
Kepler-732,2,NA,NA
Kepler-732,2,0.44,0.46
Kepler-732,2,0.522369,0.519723
Kepler-732,2,0.44,0.46
Kepler-732,2,0.522369,0.519723
Kepler-732,2,0.46,0.49
Kepler-732,2,0.522369,0.519723
Kepler-732,2,0.496,0.512
Kepler-732,2,0.44,0.46
Kepler-732,2,0.44,0.46
Kepler-732,2,0.458,0.491
Kepler-732,2,0.44,0.46
Kepler-732,2,0.496,0.512
Kepler-732,2,0.522369,0.519723
Kepler-732,2,NA,NA
Kepler-732,2,0.46,0.49
Kepler-732,2,0.522369,0.519723
Kepler-732,2,0.44,0.46
Kepler-732,2,0.522369,0.519723
Kepler-732,2,0.526,NA
Kepler-733,1,0.78,0.878
Kepler-733,1,0.856615,0.9
Kepler-733,1,0.86,0.9
Kepler-733,1,0.856615,0.9
Kepler-733,1,0.798,NA
Kepler-733,1,0.88,0.999
Kepler-733,1,0.88,0.999
Kepler-733,1,0.88,0.999
Kepler-733,1,0.88,0.999
Kepler-734,1,0.78,0.85
Kepler-734,1,0.712,0.71
Kepler-734,1,1.706,NA
Kepler-734,1,1.62817,0.99
Kepler-734,1,1.62817,0.99
Kepler-734,1,1.62817,0.99
Kepler-734,1,0.874,0.845
Kepler-734,1,0.874,0.845
Kepler-734,1,0.79,0.894
Kepler-734,1,0.874,0.845
Kepler-735,1,0.756226,0.81
Kepler-735,1,0.756226,0.81
Kepler-735,1,0.803,0.905
Kepler-735,1,0.8,0.85
Kepler-735,1,0.798,0.91
Kepler-735,1,0.688,NA
Kepler-735,1,0.803,0.905
Kepler-735,1,0.69,0.788
Kepler-735,1,0.756226,0.81
Kepler-735,1,0.803,0.905
Kepler-736,1,0.81,0.908
Kepler-736,1,0.74,0.84
Kepler-736,1,0.81,0.86
Kepler-736,1,0.81,0.908
Kepler-736,1,0.81,0.908
Kepler-736,1,0.858585,0.85
Kepler-736,1,0.858585,0.85
Kepler-736,1,0.858585,0.85
Kepler-736,1,0.855,0.805
Kepler-736,1,0.856,NA
Kepler-737,1,NA,NA
Kepler-737,1,0.517539,0.51512
Kepler-737,1,0.46,0.49
Kepler-737,1,0.46,0.49
Kepler-737,1,0.517539,0.51512
Kepler-737,1,0.513,0.534
Kepler-737,1,0.48,0.51
Kepler-737,1,0.511,NA
Kepler-737,1,0.46,0.49
Kepler-737,1,0.517539,0.51512
Kepler-737,1,0.461,0.47
Kepler-738,1,0.749,0.831
Kepler-738,1,0.79,0.896
Kepler-738,1,0.953211,0.89
Kepler-738,1,0.953211,0.89
Kepler-738,1,0.953211,0.89
Kepler-738,1,0.75,0.817
Kepler-738,1,0.75,0.817
Kepler-738,1,0.75,0.817
Kepler-738,1,0.911,NA
Kepler-738,1,0.82,0.86
Kepler-739,1,0.93,1.035
Kepler-739,1,0.904,0.991
Kepler-739,1,1.052,NA
Kepler-739,1,0.904,0.991
Kepler-739,1,1.07383,1
Kepler-739,1,1.07383,1
Kepler-739,1,0.9,0.93
Kepler-739,1,0.904,0.991
Kepler-739,1,0.904,0.991
Kepler-739,1,1.07383,1
Kepler-74,1,1.12,1.18
Kepler-74,1,1.498,1.268
Kepler-74,1,1.498,1.268
Kepler-74,1,1.43728,1.05
Kepler-74,1,1.43728,NA
Kepler-74,1,1.43728,1.05
Kepler-74,1,1.51,1.4
Kepler-74,1,1.498,1.268
Kepler-74,1,1.498,1.268
Kepler-74,1,1.12,1.18
Kepler-74,1,1.48,1.26
Kepler-74,1,1.342,NA
Kepler-74,1,0.91,1.018
Kepler-74,1,1.43728,1.05
Kepler-740,1,0.922,1.021
Kepler-740,1,0.986491,0.94
Kepler-740,1,0.83,0.94
Kepler-740,1,0.922,1.021
Kepler-740,1,0.986491,0.94
Kepler-740,1,0.922,1.021
Kepler-740,1,0.87,0.91
Kepler-740,1,0.986491,0.94
Kepler-740,1,0.922,1.021
Kepler-740,1,0.971,NA
Kepler-741,1,1.24,1.16
Kepler-741,1,1.38133,1.09
Kepler-741,1,1.331,NA
Kepler-741,1,1.07,1.15
Kepler-741,1,1.058,1.108
Kepler-741,1,1.032,1.084
Kepler-741,1,1.38133,1.09
Kepler-741,1,1.032,1.084
Kepler-741,1,1.38133,1.09
Kepler-741,1,1.032,1.084
Kepler-742,1,0.81,0.786
Kepler-742,1,0.727321,0.72
Kepler-742,1,0.684,NA
Kepler-742,1,0.71,0.76
Kepler-742,1,0.628,0.654
Kepler-742,1,0.81,0.786
Kepler-742,1,0.727321,0.72
Kepler-742,1,0.81,0.786
Kepler-742,1,0.727321,0.72
Kepler-742,1,0.81,0.786
Kepler-743,1,0.924495,0.945
Kepler-743,1,0.845,0.961
Kepler-743,1,0.917,0.975
Kepler-743,1,0.845,0.961
Kepler-743,1,0.845,0.961
Kepler-743,1,0.916,NA
Kepler-743,1,0.918,0.953
Kepler-743,1,0.857,0.96
Kepler-743,1,0.924495,0.945
Kepler-743,1,0.85,0.94
Kepler-743,1,0.924495,0.945
Kepler-744,1,0.871,NA
Kepler-744,1,1.57,1.06
Kepler-744,1,0.821117,0.991
Kepler-744,1,0.862,0.845
Kepler-744,1,0.821117,0.991
Kepler-744,1,1.592,1.057
Kepler-744,1,1.592,1.057
Kepler-744,1,0.933,0.897
Kepler-744,1,1.592,1.057
Kepler-744,1,0.93,0.94
Kepler-744,1,0.821117,0.991
Kepler-745,1,0.917,1.01
Kepler-745,1,0.917,1.01
Kepler-745,1,1.04,1.04
Kepler-745,1,1.545,NA
Kepler-745,1,1.22,1.035
Kepler-745,1,0.88,0.986
Kepler-745,1,1.60555,1
Kepler-745,1,1.60555,1
Kepler-745,1,0.917,1.01
Kepler-745,1,1.60555,1
Kepler-746,1,1.012,0.976
Kepler-746,1,1.061,0.918
Kepler-746,1,NA,NA
Kepler-746,1,1.022,0.902
Kepler-746,1,0.93,0.91
Kepler-746,1,NA,NA
Kepler-746,1,1.061,0.918
Kepler-746,1,1.061,0.918
Kepler-747,1,0.77,0.758
Kepler-747,1,3.20668,NA
Kepler-747,1,0.78,0.82
Kepler-747,1,3.20668,NA
Kepler-747,1,3.20668,NA
Kepler-747,1,0.779,0.737
Kepler-747,1,0.779,0.737
Kepler-747,1,0.779,0.737
Kepler-747,1,0.779,0.737
Kepler-748,1,1.1,1.07
Kepler-748,1,0.99,1.06
Kepler-748,1,0.961,1.002
Kepler-748,1,0.961,1.002
Kepler-748,1,0.961,1.002
Kepler-748,1,1.487,NA
Kepler-748,1,1.53591,1.02
Kepler-748,1,1.53591,1.02
Kepler-748,1,0.961,1.002
Kepler-749,1,0.789,NA
Kepler-749,1,0.502,0.52
Kepler-749,1,0.7,0.717
Kepler-749,1,0.772455,0.81
Kepler-749,1,0.772455,0.81
Kepler-749,1,0.502,0.52
Kepler-749,1,0.772455,0.81
Kepler-749,1,0.75,0.79
Kepler-749,1,0.502,0.52
Kepler-749,1,0.502,0.52
Kepler-75,1,0.843,0.821
Kepler-75,1,0.83,0.83
Kepler-75,1,0.977054,0.87
Kepler-75,1,0.948,0.921
Kepler-75,1,0.843,0.821
Kepler-75,1,0.962,NA
Kepler-75,1,0.977054,NA
Kepler-75,1,0.977054,0.87
Kepler-75,1,0.843,0.821
Kepler-75,1,0.843,0.821
Kepler-75,1,0.89,0.91
Kepler-75,1,0.977054,0.87
Kepler-75,1,0.77,0.77
Kepler-75,1,0.89,0.91
Kepler-75,1,0.88,0.88
Kepler-750,2,1.02,1.12
Kepler-750,2,1.23,1.15
Kepler-750,2,1.36307,1.12
Kepler-750,2,1.168,1.19
Kepler-750,2,1.36307,1.12
Kepler-750,2,1.403,NA
Kepler-750,2,1.363,1.002
Kepler-750,2,1.168,1.19
Kepler-750,2,1.168,1.19
Kepler-750,2,1.86,1.204
Kepler-750,2,1.36307,1.12
Kepler-750,2,1.86,1.204
Kepler-750,2,1.36307,1.12
Kepler-750,2,1.02,1.12
Kepler-750,2,1.168,1.19
Kepler-750,2,1.403,NA
Kepler-750,2,1.36307,1.12
Kepler-750,2,1.168,1.19
Kepler-750,2,1.168,1.19
Kepler-750,2,1.23,1.15
Kepler-750,2,1.363,1.002
Kepler-751,1,0.866325,0.92
Kepler-751,1,0.966,0.882
Kepler-751,1,0.84,0.87
Kepler-751,1,0.95,0.849
Kepler-751,1,0.85,NA
Kepler-751,1,0.866325,0.92
Kepler-751,1,0.866325,0.92
Kepler-751,1,0.966,0.882
Kepler-751,1,0.966,0.882
Kepler-751,1,0.966,0.882
Kepler-752,1,0.965766,0.96
Kepler-752,1,0.939,NA
Kepler-752,1,0.965766,0.96
Kepler-752,1,0.86,0.93
Kepler-752,1,0.965766,0.96
Kepler-752,1,0.86,0.93
Kepler-752,1,0.86,0.93
Kepler-752,1,0.86,0.93
Kepler-752,1,0.83,0.87
Kepler-752,1,0.85,0.93
Kepler-753,1,0.67461,0.668
Kepler-753,1,0.632,0.637
Kepler-753,1,0.52,0.53
Kepler-753,1,0.52,0.53
Kepler-753,1,0.67461,0.668
Kepler-753,1,0.562,0.592
Kepler-753,1,0.65,0.68
Kepler-753,1,0.67461,0.668
Kepler-753,1,0.52,0.53
Kepler-753,1,0.644,NA
Kepler-754,1,1.08,1.06
Kepler-754,1,1.604,NA
Kepler-754,1,0.966,0.983
Kepler-754,1,0.966,0.983
Kepler-754,1,0.966,0.983
Kepler-754,1,0.966,0.983
Kepler-754,1,0.97,1
Kepler-754,1,1.48507,1.11
Kepler-755,2,0.771,0.733
Kepler-755,2,0.771,0.733
Kepler-755,2,0.743554,0.87
Kepler-755,2,0.766,0.807
Kepler-755,2,0.83,NA
Kepler-755,2,0.743554,0.87
Kepler-755,2,0.771,0.733
Kepler-755,2,0.821,0.829
Kepler-755,2,0.76,0.75
Kepler-755,2,0.743554,0.87
Kepler-755,2,0.77,0.82
Kepler-755,2,0.743554,0.87
Kepler-755,2,0.771,0.733
Kepler-755,2,0.743554,0.87
Kepler-755,2,0.76,0.75
Kepler-755,2,0.771,0.733
Kepler-755,2,0.821,0.829
Kepler-755,2,0.771,0.733
Kepler-755,2,0.743554,0.87
Kepler-755,2,0.766,0.807
Kepler-755,2,0.83,NA
Kepler-755,2,0.77,0.82
Kepler-756,1,0.827,0.902
Kepler-756,1,NA,NA
Kepler-756,1,0.827,0.902
Kepler-756,1,0.79,0.82
Kepler-756,1,0.827,0.902
Kepler-756,1,0.81,0.912
Kepler-756,1,1.107,0.933
Kepler-756,1,NA,NA
Kepler-757,1,0.806,0.883
Kepler-757,1,1.02,0.875
Kepler-757,1,1.274,NA
Kepler-757,1,0.806,0.883
Kepler-757,1,0.81,0.91
Kepler-757,1,1.13,1.08
Kepler-757,1,1.24785,1.01
Kepler-757,1,1.24785,1.01
Kepler-757,1,0.806,0.883
Kepler-758,4,1.53467,1.3
Kepler-758,4,1.351,1.261
Kepler-758,4,1.571,NA
Kepler-758,4,1.24,1.27
Kepler-758,4,1.458,0.96
Kepler-758,4,1.42,1.16
Kepler-758,4,1.351,1.261
Kepler-758,4,1.518,1.13
Kepler-758,4,1.53467,1.3
Kepler-758,4,1.351,1.261
Kepler-758,4,1.518,1.13
Kepler-758,4,1.53467,1.3
Kepler-758,4,1.24,1.27
Kepler-758,4,1.571,NA
Kepler-758,4,1.351,1.261
Kepler-758,4,1.53467,1.3
Kepler-758,4,1.351,1.261
Kepler-758,4,1.42,1.16
Kepler-758,4,1.458,0.96
Kepler-758,4,1.351,1.261
Kepler-758,4,1.351,1.261
Kepler-758,4,1.53467,1.3
Kepler-758,4,1.53467,1.3
Kepler-758,4,1.24,1.27
Kepler-758,4,1.458,0.96
Kepler-758,4,1.351,1.261
Kepler-758,4,1.351,1.261
Kepler-758,4,1.42,1.16
Kepler-758,4,1.518,1.13
Kepler-758,4,1.571,NA
Kepler-758,4,1.42,1.16
Kepler-758,4,1.24,1.27
Kepler-758,4,1.351,1.261
Kepler-758,4,1.458,0.96
Kepler-758,4,1.351,1.261
Kepler-758,4,1.571,NA
Kepler-758,4,1.518,1.13
Kepler-758,4,1.351,1.261
Kepler-758,4,1.53467,1.3
Kepler-758,4,1.53467,1.3
Kepler-759,1,NA,NA
Kepler-759,1,0.973,0.961
Kepler-759,1,NA,NA
Kepler-759,1,1.04,1.04
Kepler-759,1,0.973,0.961
Kepler-759,1,0.973,0.961
Kepler-759,1,0.973,0.961
Kepler-759,1,1.889,NA
Kepler-759,1,0.97,0.98
Kepler-76,1,1.331,1.342
Kepler-76,1,1.32,1.2
Kepler-76,1,1.32,1.2
Kepler-76,1,1.32,1.2
Kepler-76,1,1.32,1.2
Kepler-76,1,1.444,1.171
Kepler-76,1,1.379,NA
Kepler-76,1,1.39,1.24
Kepler-76,1,1.412,1.15
Kepler-76,1,1.444,1.171
Kepler-76,1,1.4874,NA
Kepler-76,1,1.4874,1.16
Kepler-76,1,1.444,1.171
Kepler-760,2,0.847,0.93
Kepler-760,2,0.863,0.809
Kepler-760,2,0.862,NA
Kepler-760,2,0.85,0.89
Kepler-760,2,1.17,1.02
Kepler-760,2,0.905798,0.87
Kepler-760,2,0.905798,0.87
Kepler-760,2,1.119,0.919
Kepler-760,2,1.119,0.919
Kepler-760,2,0.905798,0.87
Kepler-760,2,1.119,0.919
Kepler-760,2,1.119,0.919
Kepler-760,2,1.17,1.02
Kepler-760,2,1.119,0.919
Kepler-760,2,0.863,0.809
Kepler-760,2,0.847,0.93
Kepler-760,2,0.85,0.89
Kepler-760,2,0.862,NA
Kepler-760,2,0.905798,0.87
Kepler-760,2,1.119,0.919
Kepler-760,2,0.905798,0.87
Kepler-761,1,1.07,1.07
Kepler-761,1,1.007,0.959
Kepler-761,1,0.934117,0.99
Kepler-761,1,1.007,0.959
Kepler-761,1,0.934117,0.99
Kepler-761,1,0.934117,0.99
Kepler-761,1,1.007,0.959
Kepler-761,1,0.93,0.95
Kepler-761,1,0.885,NA
Kepler-761,1,0.82,0.865
Kepler-762,1,1.075,1.124
Kepler-762,1,1.38188,1.07
Kepler-762,1,1.38188,1.07
Kepler-762,1,1.098,1.07
Kepler-762,1,1.38188,1.07
Kepler-762,1,1.098,1.07
Kepler-762,1,1.08,1.06
Kepler-762,1,0.99,1.1
Kepler-762,1,1.38188,NA
Kepler-762,1,1.347,NA
Kepler-762,1,1.098,1.07
Kepler-763,3,0.843,0.8
Kepler-763,3,0.8,0.84
Kepler-763,3,0.793,0.879
Kepler-763,3,0.73,0.813
Kepler-763,3,0.878976,0.85
Kepler-763,3,0.793,0.879
Kepler-763,3,0.878976,0.85
Kepler-763,3,0.793,0.879
Kepler-763,3,0.858,NA
Kepler-763,3,0.843,0.8
Kepler-763,3,0.73,0.813
Kepler-763,3,0.793,0.879
Kepler-763,3,0.843,0.8
Kepler-763,3,0.878976,0.85
Kepler-763,3,0.793,0.879
Kepler-763,3,0.793,0.879
Kepler-763,3,0.73,0.813
Kepler-763,3,0.793,0.879
Kepler-763,3,0.793,0.879
Kepler-763,3,0.843,0.8
Kepler-763,3,0.793,0.879
Kepler-763,3,0.843,0.8
Kepler-763,3,0.878976,0.85
Kepler-764,1,0.847,0.932
Kepler-764,1,0.89,0.92
Kepler-764,1,0.847,0.932
Kepler-764,1,0.87,0.97
Kepler-764,1,0.943403,0.96
Kepler-764,1,0.847,0.932
Kepler-764,1,0.848,0.938
Kepler-764,1,0.91,NA
Kepler-764,1,0.943403,0.96
Kepler-765,1,1.16715,1.04
Kepler-765,1,1.017,0.939
Kepler-765,1,1.017,0.939
Kepler-765,1,1.05,1.031
Kepler-765,1,1.06,1.05
Kepler-765,1,1.16715,1.04
Kepler-765,1,1.16715,1.04
Kepler-765,1,1.123,NA
Kepler-765,1,1.017,0.939
Kepler-765,1,1.017,0.939
Kepler-766,1,1.74979,1
Kepler-766,1,1.74979,1
Kepler-766,1,1.15,1.1
Kepler-766,1,0.937,1.026
Kepler-766,1,0.937,1.026
Kepler-766,1,1.74979,1
Kepler-766,1,0.91,1.019
Kepler-766,1,0.937,1.026
Kepler-766,1,0.937,1.026
Kepler-767,1,0.867,0.959
Kepler-767,1,1.213,1.033
Kepler-767,1,0.867,0.959
Kepler-767,1,1.797,NA
Kepler-767,1,0.89,0.999
Kepler-767,1,0.94,0.96
Kepler-767,1,1.78176,1.01
Kepler-767,1,0.867,0.959
Kepler-767,1,1.78176,1.01
Kepler-768,1,0.78,0.82
Kepler-768,1,0.76,0.814
Kepler-768,1,0.76,0.814
Kepler-768,1,0.728,0.836
Kepler-768,1,0.775191,0.83
Kepler-768,1,0.775191,0.83
Kepler-768,1,0.786,NA
Kepler-768,1,0.663,0.754
Kepler-768,1,0.76,0.814
Kepler-769,2,1.14383,1.1
Kepler-769,2,1.009,1.07
Kepler-769,2,1.14383,1.1
Kepler-769,2,1.103,NA
Kepler-769,2,1.176,1.14
Kepler-769,2,1.02,1.1
Kepler-769,2,1.14383,1.1
Kepler-769,2,1.009,1.07
Kepler-769,2,1.009,1.07
Kepler-769,2,1.28,1.19
Kepler-769,2,1.28,1.19
Kepler-769,2,1.009,1.07
Kepler-769,2,1.14383,1.1
Kepler-769,2,1.103,NA
Kepler-769,2,1.02,1.1
Kepler-769,2,1.009,1.07
Kepler-769,2,1.176,1.14
Kepler-769,2,1.009,1.07
Kepler-769,2,1.14383,1.1
Kepler-77,1,1,0.99
Kepler-77,1,0.998,NA
Kepler-77,1,1.06062,0.96
Kepler-77,1,0.99,1.08
Kepler-77,1,1.06062,0.96
Kepler-77,1,1.06062,NA
Kepler-77,1,0.984,1.067
Kepler-77,1,0.994,0.95
Kepler-77,1,0.976,1.09
Kepler-77,1,1.06062,0.96
Kepler-77,1,1.039,1.105
Kepler-77,1,0.99,0.95
Kepler-77,1,0.99,0.95
Kepler-77,1,0.976,1.09
Kepler-77,1,0.976,1.09
Kepler-770,3,0.753,0.822
Kepler-770,3,0.753,0.822
Kepler-770,3,1.221,NA
Kepler-770,3,1.17497,0.96
Kepler-770,3,0.81,0.91
Kepler-770,3,4.885,1.808
Kepler-770,3,0.753,0.822
Kepler-770,3,0.92,0.94
Kepler-770,3,1.17497,0.96
Kepler-770,3,1.17497,0.96
Kepler-770,3,0.753,0.822
Kepler-770,3,1.221,NA
Kepler-770,3,1.17497,0.96
Kepler-770,3,0.753,0.822
Kepler-770,3,4.885,1.808
Kepler-770,3,0.92,0.94
Kepler-770,3,0.81,0.91
Kepler-770,3,0.753,0.822
Kepler-770,3,1.17497,0.96
Kepler-770,3,0.753,0.822
Kepler-770,3,1.221,NA
Kepler-770,3,1.17497,0.96
Kepler-770,3,0.753,0.822
Kepler-770,3,0.92,0.94
Kepler-770,3,4.885,1.808
Kepler-770,3,0.753,0.822
Kepler-770,3,0.81,0.91
Kepler-770,3,1.17497,0.96
Kepler-771,1,1.05,1.03
Kepler-771,1,1.45,NA
Kepler-771,1,0.96,1.047
Kepler-771,1,0.96,1.047
Kepler-771,1,0.93,1.02
Kepler-771,1,1.4995,1.04
Kepler-771,1,0.96,1.047
Kepler-771,1,0.96,1.047
Kepler-771,1,1.4995,1.04
Kepler-772,1,1.212,0.928
Kepler-772,1,1.85723,0.98
Kepler-772,1,1.783,1.095
Kepler-772,1,1.212,0.928
Kepler-772,1,1.11,0.98
Kepler-772,1,1.85723,0.98
Kepler-772,1,1.23,0.91
Kepler-772,1,1.242,0.968
Kepler-772,1,1.827,NA
Kepler-772,1,1.85723,0.98
Kepler-772,1,1.212,0.928
Kepler-773,1,0.983,0.987
Kepler-773,1,1.114,0.949
Kepler-773,1,1.05,1.011
Kepler-773,1,1.15785,1.007
Kepler-773,1,1.15785,1.007
Kepler-773,1,1.01,1.04
Kepler-773,1,1.056,NA
Kepler-773,1,1.15785,1.007
Kepler-773,1,1.043,0.973
Kepler-773,1,1.114,0.949
Kepler-773,1,1.114,0.949
Kepler-774,1,1.862,NA
Kepler-774,1,1.825,1.373
Kepler-774,1,1.58,1.318
Kepler-774,1,1.974,1.322
Kepler-774,1,1.91129,1.3
Kepler-774,1,1.91129,1.3
Kepler-774,1,2.867,1.497
Kepler-774,1,1.91129,1.3
Kepler-774,1,1.974,1.322
Kepler-774,1,1.974,1.322
Kepler-774,1,2.42,1.57
Kepler-775,1,0.878,0.928
Kepler-775,1,0.852051,0.928
Kepler-775,1,0.852051,0.928
Kepler-775,1,0.84,0.92
Kepler-775,1,0.852051,0.928
Kepler-775,1,0.842,NA
Kepler-775,1,0.832,0.924
Kepler-775,1,0.832,0.924
Kepler-775,1,0.832,0.924
Kepler-775,1,0.834,0.864
Kepler-775,1,0.832,0.924
Kepler-776,1,0.847,0.794
Kepler-776,1,0.847,0.794
Kepler-776,1,0.785,NA
Kepler-776,1,0.73,0.74
Kepler-776,1,0.847,0.794
Kepler-776,1,0.847,0.794
Kepler-776,1,0.824551,0.81
Kepler-776,1,0.824551,0.81
Kepler-776,1,0.78,0.83
Kepler-777,1,0.57,0.59
Kepler-777,1,0.672976,0.63
Kepler-777,1,0.641,NA
Kepler-777,1,0.672976,0.63
Kepler-777,1,0.548,0.567
Kepler-777,1,0.56,0.58
Kepler-777,1,NA,NA
Kepler-777,1,0.57,0.59
Kepler-777,1,0.57,0.59
Kepler-777,1,0.537,0.564
Kepler-778,1,0.788,0.884
Kepler-778,1,0.796643,0.86
Kepler-778,1,0.788,0.884
Kepler-778,1,0.788,0.884
Kepler-778,1,0.77,0.81
Kepler-778,1,0.788,0.884
Kepler-778,1,0.788,NA
Kepler-778,1,0.74,0.84
Kepler-778,1,0.796643,0.86
Kepler-779,1,0.389,0.4
Kepler-779,1,0.517,0.541
Kepler-779,1,0.544,NA
Kepler-779,1,0.549523,0.544826
Kepler-779,1,0.4,0.41
Kepler-779,1,0.4,0.41
Kepler-779,1,0.4,0.41
Kepler-779,1,0.44,0.46
Kepler-779,1,0.549523,0.544826
Kepler-78,1,0.75,0.84
Kepler-78,1,0.7475,0.779
Kepler-78,1,0.728829,0.85
Kepler-78,1,NA,0.83
Kepler-78,1,0.74,0.81
Kepler-78,1,0.737,0.758
Kepler-78,1,0.7475,0.779
Kepler-78,1,0.74,0.83
Kepler-780,1,1.03547,NA
Kepler-780,1,1.09,1.003
Kepler-780,1,1.02,1.01
Kepler-780,1,1.099,0.955
Kepler-780,1,1.099,0.955
Kepler-780,1,1.037,0.974
Kepler-780,1,1.099,0.955
Kepler-780,1,1.03547,NA
Kepler-781,1,0.726,0.806
Kepler-781,1,0.726,0.806
Kepler-781,1,0.795,NA
Kepler-781,1,0.728,0.813
Kepler-781,1,0.78,0.81
Kepler-781,1,0.726,0.806
Kepler-781,1,0.804409,0.87
Kepler-781,1,0.759,0.861
Kepler-781,1,0.804409,0.87
Kepler-781,1,0.804409,0.87
Kepler-782,1,1.112,0.856
Kepler-782,1,1.186,0.976
Kepler-782,1,1.17135,1.01
Kepler-782,1,1.17135,1.01
Kepler-782,1,1.186,0.976
Kepler-782,1,1.25,1.07
Kepler-782,1,1.01,0.98
Kepler-782,1,1.123,NA
Kepler-782,1,1.186,0.976
Kepler-782,1,1.034,0.852
Kepler-782,1,1.17135,1.01
Kepler-783,2,1.114,0.839
Kepler-783,2,0.856,NA
Kepler-783,2,0.848,0.881
Kepler-783,2,1.17,0.944
Kepler-783,2,0.863,0.854
Kepler-783,2,0.89,0.93
Kepler-783,2,1.114,0.839
Kepler-783,2,0.872088,0.94
Kepler-783,2,0.872088,0.94
Kepler-783,2,1.114,0.839
Kepler-783,2,0.872088,0.94
Kepler-783,2,0.863,0.854
Kepler-783,2,0.872088,0.94
Kepler-783,2,1.114,0.839
Kepler-783,2,1.114,0.839
Kepler-783,2,1.17,0.944
Kepler-783,2,0.872088,0.94
Kepler-783,2,1.114,0.839
Kepler-783,2,0.848,0.881
Kepler-784,2,1.65,1.059
Kepler-784,2,1.32,1
Kepler-784,2,1.791,1.062
Kepler-784,2,2.789,1.443
Kepler-784,2,1.791,1.062
Kepler-784,2,2.87389,0.98
Kepler-784,2,2.87389,0.98
Kepler-784,2,2.87389,0.98
Kepler-784,2,1.487,1.016
Kepler-784,2,2.878,NA
Kepler-784,2,1.791,1.062
Kepler-784,2,1.791,1.062
Kepler-784,2,1.791,1.062
Kepler-784,2,2.87389,0.98
Kepler-784,2,1.487,1.016
Kepler-784,2,2.789,1.443
Kepler-784,2,1.65,1.059
Kepler-784,2,1.487,1.016
Kepler-784,2,1.791,1.062
Kepler-784,2,2.87389,0.98
Kepler-785,1,0.697971,NA
Kepler-785,1,0.697971,0.74
Kepler-785,1,0.738,NA
Kepler-785,1,0.5,0.53
Kepler-785,1,0.503,0.534
Kepler-785,1,0.5,0.53
Kepler-785,1,0.697971,0.74
Kepler-785,1,0.697971,0.74
Kepler-785,1,0.5,0.53
Kepler-785,1,0.618,0.68
Kepler-785,1,0.71,0.77
Kepler-786,1,0.708,0.769
Kepler-786,1,0.815455,0.721
Kepler-786,1,0.74,0.81
Kepler-786,1,0.725,0.772
Kepler-786,1,0.695,0.766
Kepler-786,1,0.725,0.772
Kepler-786,1,0.708,0.791
Kepler-786,1,0.714,NA
Kepler-786,1,0.725,0.772
Kepler-786,1,0.815455,0.721
Kepler-786,1,0.815455,0.721
Kepler-787,1,0.72,0.76
Kepler-787,1,0.632532,0.68
Kepler-787,1,0.552,0.611
Kepler-787,1,0.72,0.76
Kepler-787,1,0.602,0.621
Kepler-787,1,0.62,0.65
Kepler-787,1,0.72,0.76
Kepler-787,1,0.632532,0.68
Kepler-787,1,NA,NA
Kepler-787,1,0.698,NA
Kepler-788,1,1.031,1.084
Kepler-788,1,1.044,1.096
Kepler-788,1,1.31291,1.15
Kepler-788,1,1.06,1.14
Kepler-788,1,1.31291,1.15
Kepler-788,1,1.23,1.16
Kepler-788,1,1.31291,1.15
Kepler-788,1,1.031,1.084
Kepler-788,1,1.319,NA
Kepler-788,1,1.031,1.084
Kepler-789,1,0.988,1.039
Kepler-789,1,1,1.1
Kepler-789,1,1.64194,1.1
Kepler-789,1,1.734,NA
Kepler-789,1,3.046,1.536
Kepler-789,1,0.988,1.039
Kepler-789,1,1.64194,1.1
Kepler-789,1,1.02,1.01
Kepler-789,1,0.988,1.039
Kepler-789,1,1.64194,1.1
Kepler-79,4,1.037,1.084
Kepler-79,4,1.31,1.18
Kepler-79,4,1.037,1.08
Kepler-79,4,1.037,1.084
Kepler-79,4,1.1,1.1
Kepler-79,4,1.283,1.244
Kepler-79,4,1.283,1.244
Kepler-79,4,1.343,NA
Kepler-79,4,1.35452,1.24
Kepler-79,4,1.283,1.244
Kepler-79,4,1.037,1.084
Kepler-79,4,1.1,1.18
Kepler-79,4,1.302,1.165
Kepler-79,4,1.35452,1.24
Kepler-79,4,1.324,1.101
Kepler-79,4,1.316,1.244
Kepler-79,4,1.1,1.1
Kepler-79,4,1.283,1.244
Kepler-79,4,1.037,1.084
Kepler-79,4,1.1,1.18
Kepler-79,4,1.037,1.08
Kepler-79,4,1.302,1.165
Kepler-79,4,1.316,1.244
Kepler-79,4,1.35452,1.24
